OTU,S110_L001,S111_L001,S112_L001,S113_L001,S114_L001,S115_L001,S116_L001,S117_L001,S118_L001,S119_L001,S120_L001,S121_L001,S122_L001
3ce4249cb5c4eb821d5f88e64e9f176da8c9b6e5,0,0,0,0,0,0,2,1,0,3,1,6,2
3dae33c60b98624cd52c86c831c4ad93dc612a58,0,0,0,1,0,4,3,3,0,1,0,1,2
3e3440bf8484dc47487d4b2ba89792ece3caed21,0,0,1,0,0,4,3,3,0,1,1,2,0
3e79d15af957c918593fa39a350243b15109a7e5,0,0,1,0,0,3,3,0,0,3,4,0,1
3ebcd4cd101aef704f5385f99d327d04811d8161,13,0,0,0,0,0,0,0,1,1,0,0,0
3f67f6bf0cd0d8bd7ca32cd5c406e9461ee9a3e1,0,0,0,2,1,0,0,1,2,2,1,3,3
40005ea54f57441a6c49edd89ee7d8470bfa3a0a,0,0,3,0,0,5,1,2,1,3,0,0,0
409a6b229345ed85d8a4f50f9b7fa418f93f5662,0,0,0,0,0,1,4,5,1,1,0,0,3
4107238c99a94c995210e86d0f666208093e9fae,10,0,0,0,0,0,0,0,1,4,0,0,0
411536ccef206692e22c1b073eb7e0f39ede1ba6,13,0,0,0,0,0,0,0,1,1,0,0,0
41e36f782d420c4f0b925333bb95881f19f49475,0,3,0,4,6,0,0,0,0,1,0,0,1
42647fc42a5596577b1065f18760362874fd4b59,0,3,0,3,5,0,0,0,4,0,0,0,0
4275e79454750daf1df51c6dedd1a1751b8e3a78,0,0,4,1,2,1,2,0,0,2,0,2,1
43314ef1cc00c43c25c5010643bce6908f5bb9f3,0,0,0,1,0,3,3,0,0,0,0,3,5
447f213070f2c2e2c4abced3d8dac89978c23674,0,5,0,2,5,0,0,0,0,1,2,0,0
449a483d40efb8e2c9f5a139277db7039ed6dc9b,0,0,0,0,0,8,1,4,0,0,0,0,2
452df787db9f27b6a900575eba5c6b7646b37836,12,0,0,0,0,0,0,0,3,0,0,0,0
45c71473612ac97a84856966a2a2e0891922aac0,0,2,0,7,6,0,0,0,0,0,0,0,0
462c17aa25fc04313024b2971b9047f33d911490,0,0,0,1,0,4,1,1,0,3,1,4,0
466ef3cdbc1aa70eb02a64c5a66f4b26f173ec01,0,4,0,3,5,0,0,0,0,1,1,0,1
46866841ed90f717ec682efe182dc70e55bb1bbf,0,0,0,1,0,6,1,2,1,2,0,1,1
4698259b029bcf493367c2a6523bd77f4d24c86a,9,0,0,0,0,0,0,0,2,4,0,0,0
46a64bf4f3474e059248ae5d87d6b8d8ab35af7d,0,0,0,2,3,0,5,2,0,1,0,1,1
47b593d2a9906882185d015a9ee85f494ee182d4,8,0,0,0,0,0,0,0,2,5,0,0,0
4879b6401ba180fe13bb79479096813e2444e4e9,9,0,0,0,2,0,0,0,1,3,0,0,0
49dffd92dd0457fcdeb64f2a47af84e28e0ebfa3,0,0,0,2,0,0,4,0,0,4,0,2,3
4a943c2ef71c850b6d2f3b9f33ae6056c91b3518,0,0,0,1,0,4,5,0,0,5,0,0,0
4aa819e180d8b815114f3b2b52b4edf749d5b924,0,0,0,0,2,2,0,3,0,3,1,4,0
4ac12d65fd7e256c4eba49208c4d1c8f68d76bce,0,0,2,1,1,4,5,2,0,0,0,0,0
4b7ba12508ffbadb7a4c74f3186bffe1f1b2144c,0,0,0,0,0,7,1,4,0,1,0,2,0
4d3cf382f224a1b7f6d22835ed8747016346f74f,0,2,0,4,8,0,0,0,0,0,0,0,1
4d465656d0cbf5668e6a71412e401b56aa94e723,13,0,0,0,0,0,0,0,0,2,0,0,0
4da57570c687e039fed4cc32b57a48d1150ea86f,0,0,0,0,0,1,3,3,0,1,3,1,3
4e1eace5e33a9cf603be9a9c863f352ee060dacd,8,0,0,0,0,0,0,0,1,5,1,0,0
4f3c6163350ec65d350b1e3b3d26fc21ba9b238b,5,0,0,0,0,0,0,0,2,8,0,0,0
50027e7251384d9466face4d6322d38c9a746622,0,0,0,1,0,3,5,2,0,0,1,2,1
5028d6d2db63fb347e0c6bc461b9bec4a21fca19,0,3,0,5,6,0,0,0,0,0,1,0,0
507a17f6868ae1f7a54986e9dc84aebad640e81e,0,2,0,5,5,0,0,0,0,3,0,0,0
50a62d89a6f889d441373e35ce88b9115d41b112,0,0,0,1,0,1,5,1,0,1,2,2,2
510195bdcefde970f50c03b1db6ba518e8d52b38,0,4,0,3,7,0,0,0,1,0,0,0,0
522992577b5c9f90d4e2b4fb69680284f29111d4,0,0,1,0,1,1,3,2,1,2,2,1,1
528f339344bc934e0618af86b0d0d88ea1d2d2da,0,0,0,0,0,3,2,0,2,2,0,4,2
52f0b26a5479550b32f7e95999cbc635c1025626,0,0,0,2,0,6,2,4,0,1,0,0,0
53f97ebb164caf7f13be374a35990c52db4a948e,0,5,0,2,8,0,0,0,0,0,0,0,0
5507490a0e66b39587c79a6f960f7e5ee513e209,8,0,0,0,0,0,0,0,0,7,0,0,0
5556456416c1d4d3100bf12e564e53e486b00d2e,0,0,0,1,0,1,2,3,1,4,0,3,0
562a007ac548b9c414c8f38a5ceae55e4cef03c8,0,0,1,4,0,2,4,1,0,2,0,1,0
57a6aebee4debdba451a968927ca9a095500e8af,0,3,0,9,3,0,0,0,0,0,0,0,0
57f427ca6b447d1a48d5e70c84996f2450b69b59,0,3,0,5,5,0,0,0,0,0,2,0,0
584f9c10867c55a22711a5c5a6863c3542ee5cbf,0,3,0,5,5,0,0,0,0,2,0,0,0
59aa56af1f031b459aad981979f56102f47d1b0e,0,0,0,3,10,0,0,0,2,0,0,0,0
59bc454864b35df300b2d2dc4321d17cce7609e8,0,2,0,5,8,0,0,0,0,0,0,0,0
59d26244d62e536b323036c5e7a1f14150999915,0,0,0,1,0,3,3,3,1,2,0,2,0
5a868004517dca9705b9d331925376127f7579ea,0,3,0,8,4,0,0,0,0,0,0,0,0
5b3085d9c76b233b0d63e0912cc1295777db3df8,0,0,0,1,0,4,2,4,1,1,0,0,2
5b947a83dbcd0473993c007fb92d63f71accd952,0,0,2,0,0,5,4,4,0,0,0,0,0
5bad3cc30ed0f55da22982e1eb778ece7e30a0a1,11,0,0,0,0,0,0,0,2,2,0,0,0
5bcdeec863e9eae4f5047b6d2159ea3c7c356e34,0,0,0,1,0,4,1,2,1,2,2,2,0
5d266a15803ea50cf5d1ec4cf46c6362d41a42d7,0,0,0,2,2,1,1,1,1,1,1,2,3
5d31a1cef679f5a76bceeaa84e55170e46a1fbd0,0,2,0,5,7,0,0,0,0,1,0,0,0
5dbf51758a503ad97bb360ce61ff0cb29a43b10a,0,0,0,7,6,0,0,0,0,0,1,0,1
5e3282af519d6be48355570da096222380de9edb,9,1,0,0,0,0,0,0,1,1,1,0,2
60849968ba2ead5778740af919ef978e03722cba,0,0,0,0,0,6,4,0,3,0,2,0,0
616c5f191aa3ae096b7ccf1873933afec863dd24,0,4,0,5,4,0,0,0,1,0,0,0,1
61a070b019e6e34e911cb9fe8f0c84f0e5f7189c,0,0,0,1,0,3,3,2,0,0,0,5,1
622f0fe494bbbac58e32b40ef40e434a06adf7b8,2,0,0,3,1,4,1,2,1,0,0,0,1
62f222d3aba0314ec94af61deea5d047fcb5605d,0,0,0,1,1,0,5,1,0,0,1,4,2
63125cbdf50b755dc668af6c75346bed5c3c8bae,0,0,0,0,1,0,4,2,1,1,1,2,3
63d8687a454eea8ba6619a15f9bedbc3b0137b37,0,0,0,5,0,1,1,0,1,2,3,0,2
63daaddbd0b41af4c4357f6230d1de0841e5b430,0,0,0,0,0,3,4,8,0,0,0,0,0
63ea22cff30e936160631d7ec53219bc8f7bcfd8,0,1,0,3,8,0,0,0,1,1,1,0,0
6494ed30ca002a859647402e98a655e36b30fa07,0,0,1,0,0,5,1,4,2,0,0,0,2
656456de7af7d6f891148bc5dffdab4f9b7aad16,0,0,0,1,0,2,4,0,2,3,1,0,2
65d9286d49d53dbeda0c72169267ec513165e422,0,0,1,3,2,5,2,1,1,0,0,0,0
660612f49b5b8b52943c9562ec8ed76ccec3d83d,0,1,0,3,7,0,0,0,0,0,4,0,0
664cdc8ac6171d573fd8a74de8329a7fe64ef294,0,0,0,0,4,2,4,1,0,0,0,0,4
680866b390aa5e87ae7702e75f615e69b58cad3a,0,0,2,3,0,3,1,1,2,0,1,1,1
68603356fd6d4b4eca1b474ae7f6db6735537b0c,13,0,0,0,0,0,0,0,2,0,0,0,0
68a91d5a719b00680784be44fe75f9be26b92398,0,0,0,2,11,0,0,0,0,0,0,0,2
69287c3d1577de6724291956d935587eb25241f1,0,0,0,2,0,1,3,1,0,1,0,0,7
692c8e2ce7f144aa61b926dd48ef33fe6d053698,0,7,0,2,5,0,0,0,0,0,1,0,0
6948b82a4cb6b623edd815f23b6789596cdace3c,0,0,0,1,1,2,3,3,0,3,2,0,0
69c29397ccf0e5efc0f3dd6f219410b765b54e33,0,3,0,3,3,0,0,0,1,1,2,0,2
6a345e43f67a34534be736a6a8ebd294204d7738,0,4,0,6,3,0,0,0,0,1,1,0,0
6a857b7a3080f993415a98710bf64162ec58ccf6,0,0,0,1,1,3,4,1,0,1,1,2,1
6bf63de77c3066f69f5d8793cd0c9e7fb6d67063,0,0,0,2,2,1,5,3,0,1,0,1,0
6bf6cefb6029055744ac617bb79431b2bd685e66,0,0,2,0,0,6,2,2,2,0,0,1,0
6c0844054d4d3079583ec2984bd8c501ed6b9904,8,0,0,0,0,0,0,0,1,3,3,0,0
6c2c4fe1388e8cbbce0b012b66d04103dc130677,0,4,0,3,6,0,0,0,0,0,2,0,0
6d9ef54ae8c6651e8efccb5c8cd60356be372d17,5,0,0,0,1,0,0,0,3,6,0,0,0
6e34e3888727038d5b85ffda7bffa8b81c9a55ba,9,0,0,0,0,0,0,0,5,1,0,0,0
6e415a4fcbc0e04518416cfc87497dc87b953e83,0,12,0,1,2,0,0,0,0,0,0,0,0
703cdd4a4deefa2c12a1db9d2666596d27527e5c,0,5,0,4,4,0,0,0,0,2,0,0,0
7061e06df0adee129c5a63b003864b36a0455a75,14,0,0,0,0,0,0,0,1,0,0,0,0
7123f6d9172e377864679e82ce7b005a3620ff9f,0,0,0,0,1,1,5,2,2,1,0,1,2
71a95f7daee18db179ae89712eea47d65837346b,0,0,2,1,0,2,1,5,0,0,0,4,0
72641f27ff15544693dfeda0a25ce030b7f9055d,1,0,1,1,0,3,2,1,1,2,1,2,0
72f1dc6f31d5e7348ebc9b3797a96139f4be449e,0,0,2,0,0,2,5,3,1,1,1,0,0
72fcab40dbdb4e6ebf4883af9adbd6fa9f873f6f,0,0,1,0,0,1,1,6,1,2,0,3,0
73378f8af40e795461a4f6d45f433f3c5ed6891d,0,0,0,1,1,0,2,0,0,1,1,6,3
733b021b28e63cceb245304ef0aeea61999dde0e,0,0,1,0,0,7,0,0,0,0,4,3,0
7449cda5b1c9c3e960f35d387ffcc4d00dac2ca6,9,0,0,0,0,0,0,0,3,3,0,0,0
751c5f5b0887863a4e33ed489c6410443b58c7ad,0,0,0,0,1,5,2,3,0,4,0,0,0
7551ec408becb1634f127f19bc33302b510f45aa,0,0,1,1,1,3,1,1,1,0,1,1,4
75595df00d675e392a113a29ce0fa5778624102b,0,0,0,0,2,2,1,0,0,1,1,2,6
75707926cf2eb00a2cac7752bd9159fb820625b0,0,0,0,1,0,0,1,0,2,1,0,6,4
7591491497c0da8aa8eb3741744c961b709cf181,0,0,0,0,0,3,4,1,0,1,3,3,0
77007bfaba269ae3b1666ab5d17142ca77f7f7af,12,0,0,0,0,0,0,0,2,1,0,0,0
771700c132e594e45b4fc2f80d725a99460a5989,0,1,0,1,13,0,0,0,0,0,0,0,0
7815ae9b78cfc9fc80a9d1f8d235b9541d377170,0,0,0,0,0,3,6,0,1,1,0,3,1
785578ebd8e396e060101e1778fcf32fc01c768a,0,0,0,2,0,5,1,1,0,3,0,0,3
79457ad2635e37ac473f81dd121fa8c2b15d8e15,0,0,1,2,0,0,3,3,0,3,0,3,0
7c962a8dee25ac9f0bdeb110dd4b95665eafc97b,0,0,2,1,0,3,4,0,2,2,0,0,1
7cc809833a66bd8b50f1f75fa6c3a5766dbe8949,0,0,0,0,3,4,0,3,0,1,2,2,0
7d032abfe82e788040a5c77bbd6d8458c81f2a63,0,0,0,2,1,0,2,2,0,1,2,2,3
7d5562f103dc7f46a900860d9443f1ebe1081a88,0,0,0,2,0,2,1,1,0,0,2,4,3
7d73368ddaee4dc991389a5e0da99c5977ed8d5c,0,0,0,7,5,0,0,0,0,0,2,0,1
7d9f5884b1f5609154328cd873f3b011e9173196,0,0,2,2,0,6,2,1,0,0,0,0,2
7e1eb4c6f04012031fa1dded6f26a67fa63ae5c9,7,0,0,0,2,0,0,0,3,2,0,0,1
7e85e3439f14eadf0b0ddb37af5fa81560d9b076,0,0,1,3,0,4,1,3,1,0,0,1,1
7f15b504a661ce2df2a4b5ae75d2838b40ab056d,12,0,0,0,0,0,0,0,0,3,0,0,0
7f8b60694825a46d26a97b008ee40d0a79224062,0,0,0,2,0,7,3,1,0,2,0,0,0
819114fc35a0530eba3b1ad8a02cc2a241236f03,0,0,4,1,2,0,2,3,1,0,0,1,1
82cc059efb40fb3b2c81358d6a910b2fe265563c,0,3,0,4,7,0,0,0,0,0,1,0,0
841f58af7d6ff7c2cb9077edbf803bc54d9610b5,0,0,1,0,0,5,0,6,0,3,0,0,0
842175112759f603ff14890a45035f80e059774d,0,0,0,1,1,0,1,2,0,4,1,1,4
8484c07b14f4126a2a73d405b921c022b87b82f1,8,0,0,0,0,0,0,0,0,7,0,0,0
863240eb9c76641aed65fb3fc8abcdfb4243db0b,0,0,0,2,0,3,2,1,1,0,1,3,2
86aba74be37ed7e538349c8a7315ecc1a510d837,0,0,0,0,0,1,6,0,2,1,1,3,1
86d99e1a6672884885f08639b233ec1379752d3c,0,0,0,1,3,1,3,0,0,2,2,0,3
86e565c4f057ba20b462fe7a2df123d5bb071f2a,0,6,0,5,3,0,0,0,0,0,0,0,1
8970769667f874f23fa45a29d85653a5323a3e0c,0,0,0,0,0,0,5,0,1,1,0,4,4
897a756e1213684a74594bcb3ea88d8660d27cc9,0,0,0,0,0,11,0,2,2,0,0,0,0
89ced1e0f3d9f7b4df0fcb7164f18cf66c983f8f,0,5,0,2,8,0,0,0,0,0,0,0,0
89fa43393c32534ad1d68fa3aa41cb6e436e86ff,0,0,0,2,0,0,5,4,0,1,0,3,0
8a2ddb620937fd44d542b8038a1f8b6693e618cf,0,0,0,3,0,4,0,1,0,2,0,4,1
8a4c42c0b213abee7ccce89c251d3420ce74905c,0,0,0,0,0,1,6,1,0,2,0,3,2
8a6c8502dfd9d85d1d8a6f97fcada07b974d4b6d,9,0,0,0,0,0,1,0,2,2,1,0,0
8a7b2bd7a497482285f14298f8a98b3922676d53,9,0,0,0,0,0,0,0,2,3,1,0,0
8a92e9ffb1bc53f94dd9d94ead186d30120929dc,0,4,0,2,6,0,0,0,0,1,2,0,0
8c0b6fc693b6727aae6cd58b1156fc56499c5438,0,0,0,1,1,3,2,0,0,0,1,5,2
8d67921593b14f7fbfb30b3d6c47220cb7b4d64f,2,0,2,0,0,3,0,3,0,3,0,2,0
8d992fa6afcbfeac72b308120d4e496e0f3e382a,0,0,1,2,0,4,2,5,0,0,0,0,1
8dbbcfb3d1115d2f1170e38d136738af6abe55a2,0,2,0,6,4,0,0,0,0,1,0,0,2
8f066340ccade094f4a1726c623aaac10475ee71,0,0,0,4,0,2,2,0,0,1,0,5,1
8f2dc268b9d1da52d1105dac6f594472ae880437,0,7,0,1,4,0,0,0,2,0,0,0,1
8f39d3785cdc00e04eb88a8345c7e571f385f3a4,13,0,0,0,0,0,0,0,1,1,0,0,0
8faf15df52497a2a6e9ef35d7d1015db9df5ae9e,0,5,0,5,3,0,0,0,0,2,0,0,0
902e0726b39f493cd2b95f5252e776ac985d999f,0,0,0,1,1,1,3,2,2,0,1,1,3
902fa20d14cd620930f271f9ab33f5cb0db1f7bf,0,0,0,3,0,3,2,5,0,2,0,0,0
90351691d76b3d005911eef7765fc870fa8f1936,0,0,0,1,0,7,4,1,0,2,0,0,0
90ca3dcf0bed1cf95b3dc36a00a85520b6eba26e,0,0,0,4,0,1,2,0,1,0,4,1,2
91675f6a849f443a2bc97295d88a43d1dd3eed09,0,4,0,4,6,0,0,0,0,0,0,0,1
93f141a60e497d849c970dfc51a576470d1149db,2,0,2,0,0,3,6,1,0,0,0,1,0
93fe7573e2d7e16a529f45b152c18b43a54b0413,0,0,0,0,1,1,2,1,1,2,0,4,3
9563e65340533e6036ed8529ec3b4d962dab2fc3,0,0,0,0,2,3,4,0,0,3,0,2,1
96143cc260eadc2889e4108db3ef25f53c52233d,0,0,0,0,2,3,5,0,0,1,0,1,3
961a55c3a60a88ef13183f4fbfec36848a4cbe88,0,0,0,2,0,2,3,2,0,1,1,1,3
96e78a6b0147bf6768780c9259e78ba6f9c96d31,0,13,0,0,0,0,0,0,0,0,2,0,0
97ba3413b06460dc17f45a788b24c1003905c1e2,0,0,1,5,0,5,2,2,0,0,0,0,0
98a8a1b9c92c00c18e6c5d9f4012964c675755d2,10,0,0,0,0,0,0,0,1,4,0,0,0
990864c90f750e0c0dfad293b92f44dbf067072c,0,0,1,2,0,7,0,1,1,1,1,1,0
995e92760826abf0e3f2d30717907926dbb81e3f,0,0,1,0,0,2,0,0,0,1,1,8,2
999ef1b8e038ec5dca585bea081e1d3a94d7b630,0,2,0,0,9,0,0,0,0,0,2,0,2
99c38ebcee13ad856c1b5179a17031bf17c94dbc,0,0,1,0,0,5,2,1,2,3,0,1,0
99ed26108b73124abfb6419a90e6dbdd85e8e455,0,0,1,3,0,1,2,1,0,1,1,2,3
9b8507e167fe1b3ae81fc99b2819c9a4f8d5b30d,0,0,0,3,0,1,2,1,1,4,3,0,0
9c21f4017f9b82b3eea197da4179e62ccaba06a3,0,0,0,4,4,2,2,1,0,0,1,1,0
9cbec7908e650ec32c335b51f83581adb8ae05c6,0,4,0,5,5,0,0,0,1,0,0,0,0
9db4c02410eaba75c69798834acb8359488f1d28,0,0,0,3,0,2,0,6,2,1,0,1,0
9e3ecbe9a4fc369e261e70790e863078cb794aff,0,0,0,0,0,4,3,5,0,0,3,0,0
9e7d5dde2c29539abd8eab7bb625ed1b875dee56,0,15,0,0,0,0,0,0,0,0,0,0,0
9f124d3608803ec12654842573d79c26e1ce8cef,13,0,0,0,0,0,0,0,0,2,0,0,0
9f27ffc043663e44347102aa611d724a1b89ba45,0,3,0,4,8,0,0,0,0,0,0,0,0
a02a290bd37f64b4e8c3be2879a1d380fe884bac,0,0,1,1,0,5,3,2,1,2,0,0,0
a1b37fd9bee5fca5bf25e882192afa3fbdc9dd3c,0,0,1,3,0,3,1,4,0,2,0,0,1
a21fbc669140b6ac7d78e96f471e75c3096d983f,0,0,0,1,1,4,1,4,0,2,0,0,2
a21fdd2573269a358b8fc469ce4e86fa8499d69b,0,0,0,0,2,2,0,1,0,1,2,3,4
a267528a677105255a2e069f01f6951a6348f5ed,10,0,0,0,0,0,0,0,2,3,0,0,0
a2be630ce45f28def642b2163bfb0e533507b09c,0,0,5,0,0,3,2,3,0,2,0,0,0
a31e02295a3af2d4ff9a371af0143103c2786f7a,0,0,0,0,1,3,2,2,0,2,1,3,1
a33c74d11a17e765bbc62db7290a4ac38c2acc96,0,0,1,3,0,7,3,0,0,0,0,1,0
a35ac6104633b3c97e83524df6818f726159cd0c,1,0,1,1,0,4,4,2,0,1,0,0,1
a367780feadb4c0918790273398848bdda1491eb,0,0,0,0,0,3,2,1,0,5,0,1,3
a4e369ed4d44f2f21113c6760cd92215b1f8ef76,0,0,0,1,0,2,4,2,0,2,0,2,2
a4fbdbe72621c5a4660432fa077e85151aa7cacb,0,0,2,0,0,5,2,3,0,0,2,1,0
a59ca3e453dd1aafa26303769aa0a3c8445344f5,0,0,1,2,2,6,2,1,0,0,0,0,1
a5a6d015ee27475e5e083ce1a3750f45552d16e8,2,0,1,0,0,3,1,2,1,0,5,0,0
a6b6fac380af849477f128fcff91b7c87e7474cf,0,0,1,0,0,2,4,3,1,2,1,1,0
a7c95d69993bebdb5877185c04d06bb1cc3b3b26,0,0,1,1,0,0,3,2,0,0,0,5,3
a88794036602ff30f6489559228d52e90de17000,7,0,0,0,0,0,0,0,4,4,0,0,0
a8e40fec08a60082e3aa6a28f28f71ee3fa436ae,0,0,0,7,7,0,0,0,0,0,1,0,0
a906485bbf5e67e732d8422086f6446b125fb8be,0,0,0,1,0,2,2,3,0,3,2,0,2
a9b799a2793955de1b23f6cee10192f20de93be4,0,6,0,5,1,0,0,0,0,2,0,0,1
aa2e664e57fc009311260dbf40d147f211ec2f54,0,6,0,5,3,0,0,0,0,1,0,0,0
ab4363c512c9ec0e9236f6a05c2bae96a9119dca,0,0,0,3,0,4,1,1,1,1,0,1,3
abf4415365143022663925439a7180beda8d14a0,0,0,0,1,0,1,5,1,0,0,1,3,3
ac8b4013bac434dc0f3cca7872bd947ac14a704b,0,0,0,0,0,2,6,4,0,3,0,0,0
ad4644e2a800271c5664ab4591ede0cf289a4a9c,0,0,0,0,0,0,5,1,0,2,0,4,3
ae1d1932e29310668f0655597c5368ce81f6354e,5,0,0,0,0,0,0,0,5,5,0,0,0
aff7b9e139597d5e2f9751e29e790ea5ceafa960,10,0,0,0,0,0,0,0,0,5,0,0,0
b06df4e6213d39e9bd45baff8fbd3a36cff72ea7,0,0,0,2,0,4,2,0,3,3,0,0,1
b222fe96748aebd95179a21d2ecb5150714055fa,0,0,0,1,3,5,0,5,0,0,0,1,0
b249d11628a9a4c1b43d05dcd72e475a70f54c69,0,0,0,1,1,0,2,0,0,1,1,7,2
b345d197c3c13dcf44059ba740d47debf79ba06f,0,2,0,4,7,0,0,0,0,2,0,0,0
b36e8de65e728979d00aae29b4e405ae58626d34,0,0,1,0,0,2,3,1,0,2,1,2,3
b4ab82bf8a9cd73f2feaeeaf7304393d9951d9b2,1,0,5,3,0,6,0,0,0,0,0,0,0
b554b7d65e3c3d2a437a02c2822189bd4e8de98b,0,0,0,0,0,1,3,1,0,7,0,3,0
b726df0a9b08bf3355e92da6128c3a87a1e8422c,0,0,0,0,1,0,3,1,0,2,1,5,2
b75ac3b1195262634200b6c84a5f7bbc50128249,3,0,1,1,0,1,0,5,0,1,0,0,3
b78594d9b02f0a89c36b0251466ca3b3c2585d45,7,0,0,0,0,0,0,0,3,5,0,0,0
b85dc184001a819e2b97405422e57fc6d76d8be7,0,0,4,3,0,1,1,0,1,0,1,1,3
b8fec380908969767456d94f91457b4687758408,0,0,2,3,2,4,3,1,0,0,0,0,0
b948913d8c639fffbeb56fc94ac747b0c3c8f94f,0,1,0,2,11,0,0,0,0,0,1,0,0
b9a44f2be1bf50dc659110514c4e1b3a31205f16,0,0,1,3,0,1,2,4,0,1,0,1,2
ba0d0ca1ff56f5d481926713c016d91154404106,0,4,0,1,8,0,0,0,0,1,0,0,1
baa6db63605b3dd838648e782a2909d5441a7b20,0,0,0,1,2,3,6,0,0,0,0,1,2
bb421d90d44371e06db1f3ff0e8344da8c6f4ced,0,0,1,3,1,3,5,1,0,0,0,1,0
bc00bef6fd1aee6a98e7cb0e87e259a8a18c6863,7,0,0,2,0,0,0,0,2,4,0,0,0
bc57830a73ca9ba2625f6c23451036c7961b40a0,0,1,2,0,0,4,5,1,0,0,0,0,2
bc9f4f7efbe1224be9fe1d77d479a8e721c11563,0,0,0,0,0,3,3,2,1,1,1,2,2
bd0c9d42cb08dc2f2195dcc81bce55de238d8c05,0,0,1,0,0,1,3,3,0,2,0,2,3
bd71dd161f63384bb00d8925bfacc9b70f85dc43,0,0,0,4,10,0,0,0,0,0,1,0,0
be4b3a55bfaf73ef80e9622f824fc6cdf8b7b258,0,0,2,0,0,0,2,6,0,2,0,3,0
be554b455b89a0384e4d81bfbd83a55f412e3abb,0,0,2,1,2,0,0,6,0,2,1,1,0
c0258b569ab54221f7c413b18f67ab327ea88d95,0,2,0,5,4,0,0,0,0,0,0,0,4
c03cf98ab8406e23f6319824111a752d90003548,0,0,0,4,0,2,1,2,3,3,0,0,0
c117ff0516b881f6a7852dec33a63d0fa09bca93,0,0,0,1,0,2,6,2,0,0,0,0,4
c1fa5612bcb25a4328ff4988ca4edef8eb94ab35,0,0,0,0,1,4,3,2,1,0,0,2,2
c2845f5cfecb1ee2eef65868c435bcf099517296,7,0,0,1,0,0,1,0,5,1,0,0,0
c34b5f71be3c8293d6a5bfa69fb31adf2326aeaa,0,0,0,8,4,0,0,0,2,1,0,0,0
c3a361d1cfffcbff37695e98819d5a7b0459be3c,0,14,0,0,0,0,1,0,0,0,0,0,0
c3c96b5ac7d1ac48b98e14c8fa2526b651b20b32,0,5,0,3,4,0,0,0,1,0,2,0,0
c4c8d18d8d72b568522fe5cd33566931458affa9,0,6,0,0,9,0,0,0,0,0,0,0,0
c55514f8715dadac66ef88b235a215a16d16c2c4,0,0,1,1,1,1,1,5,0,2,0,3,0
c57d6cc9968109d3a5ed4ec1bc53a4b120cba250,0,3,0,3,8,0,0,0,0,0,0,0,1
c58fa8c592e8117079bab44e9fe6a9e7ade612c5,0,0,0,0,0,2,3,0,1,1,0,6,2
c5b16a7b5f9e9e805a1489fa2c22f519df9d925f,0,0,0,0,0,3,4,0,0,1,2,4,1
c5f4b81bec9b39e866e9fd3de486846aca1a0571,0,8,0,5,2,0,0,0,0,0,0,0,0
c6dd88179e44e85d2c6d13b572e9c490209d0b46,0,0,0,1,2,5,2,2,0,0,3,0,0
c786e556a0dde1bd429e96624ce1f51e97e83c64,0,0,0,3,3,4,4,0,0,0,0,1,0
c7a31ccc81a8c7e0734fa306c2da401178e46218,0,0,0,2,0,3,3,1,1,1,1,1,2
c7eea4461633617e4e985f6c6f02fdf39959ff0c,0,0,1,0,0,3,6,1,3,1,0,0,0
c8139c6657417fd4cc96793a0b8d0a8912e0c234,8,0,0,0,0,0,0,0,1,1,3,2,0
c847da439d9e97837b2eb27f912eb0f8047b5e33,0,0,0,0,1,5,0,1,0,1,0,6,1
c8b2fe9743f6c0b1d142e47f21213347cec57990,0,0,2,0,1,2,1,2,0,2,0,4,1
c92b357f52e23ccf877809353210374ae0a5e049,14,0,0,0,0,0,0,0,0,1,0,0,0
c9debb0c1d26b21f3030c567ee22a33eefa3e626,0,5,0,0,8,0,0,0,0,1,1,0,0
c9f691d796d763e2006f6fdaf555bbd019dc0418,0,1,0,7,4,0,0,0,0,0,1,0,2
ca27c235b33abe586d4ca818f3de094aba098214,0,3,0,5,2,0,0,0,0,0,2,0,3
cabc55e39e092a68da54f9f02d2f2ae4454711ef,0,0,1,0,0,5,3,3,1,0,0,1,1
cb8d3bea106f7f67e3d974d49069cc26b0179609,0,0,1,3,0,1,5,2,0,3,0,0,0
cc0f044144f4d33c66ef4ac20cc516b78c5bf825,0,0,0,1,0,2,3,5,1,2,0,1,0
cc2d9eb5826e2e6e571ab4c5d7b0b230d685b92e,0,1,0,5,9,0,0,0,0,0,0,0,0
cd711f62e8f9394009f6fd028031e9df6be8438c,13,0,0,0,0,0,0,0,1,1,0,0,0
ce4f81d7b9666ece2068c17bfa239f39580ab3ca,0,0,0,1,0,5,1,4,1,1,1,1,0
ce8993fc8e00b884269c8e63e9aa2af53b387e28,0,0,2,3,0,4,2,2,0,0,0,0,2
cfc62245ec5d9a8cd8dd6ce2e9b0253133f0eb41,0,0,0,1,1,2,2,3,1,0,1,3,1
d02bd798708868b203319796db89e86a8bbe7e82,6,0,0,0,0,0,1,0,4,4,0,0,0
d07be9982598bc1e01f732a902c9d99291c99d7a,0,2,0,4,9,0,0,0,0,0,0,0,0
d127567bdefd2d2d5d431a44b13fb9f9433eb577,0,0,0,2,0,3,4,1,1,1,0,1,2
d15e6fb57b58c0689ffddb93f5cb3b44cbb64d09,0,0,0,1,0,0,5,0,0,2,1,3,3
